ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775553213.706,240,,1981248,1981248,61596580,145146296,,,
1775553242.154,241,,1981448,1981448,61596584,145146296,,,
1775553270.543,242,,1981652,1981652,61596592,145146296,,,
1775553298.359,243,,1981652,1981652,61596600,145146296,,,
1775553327.389,244,,1981696,1981696,61596608,145146296,,,
1775553356.475,245,,1981700,1981700,61596612,145146296,,,
1775553385.553,246,,1982112,1982112,61596616,145146296,,,
1775553414.909,247,,1982112,1982112,61596620,145146296,,,
1775553444.188,248,,1982736,1982736,61596624,145146296,,,
1775553472.884,249,,1983152,1983152,61596632,145146296,,,
1775553501.728,250,,1983152,1983152,61596640,145146296,,,
1775553530.492,251,,1983156,1983156,61596648,145146296,,,
1775553559.495,252,,1983156,1983156,61596656,145146296,,,
1775553588.729,253,,1983392,1983392,61596664,145146296,,,
1775553617.365,254,,1983392,1983392,61596668,145146296,,,
1775553645.805,255,,1984004,1984004,61596672,145146296,,,
1775553674.456,256,,1984420,1984420,61596676,145146296,,,
1775553703.607,257,,1984420,1984420,61596680,145146296,,,
1775553732.348,258,,1985040,1985040,61596684,145146296,,,
1775553761.006,259,,1985056,1985056,61596688,145146296,,,
1775553789.909,260,,1985264,1985264,61596696,145146296,,,
1775553819.162,261,,1985264,1985264,61596704,145146296,,,
1775553848.094,262,,1985884,1985884,61596712,145146296,,,
1775553876.987,263,,1986092,1986092,61596716,145146296,,,
1775553905.893,264,,1986096,1986096,61596720,145146296,,,
1775553934.963,265,,1986096,1986096,61596724,145146296,,,
1775553963.626,266,,1986096,1986096,61596728,145146296,,,
1775553992.627,267,,1986952,1986952,61596732,145146296,,,
1775554021.767,268,,1986952,1986952,61596736,145146296,,,
1775554050.735,269,,1986956,1986956,61596744,145146296,,,
1775554079.824,270,,1987172,1987172,61596752,145146296,,,
1775554108.990,271,,1987172,1987172,61596760,145146296,,,
1775554137.956,272,,1987176,1987176,61596764,145146296,,,
1775554166.917,273,,1987592,1987592,61596768,145146296,,,
1775554196.094,274,,1987592,1987592,61596772,145146296,,,
1775554225.294,275,,1987592,1987592,61596776,145146296,,,
1775554254.430,276,,1987812,1987812,61596780,145146296,,,
1775554283.634,277,,1987816,1987816,61596784,145146296,,,
1775554312.489,278,,1987816,1987816,61596788,145146296,,,
1775554341.780,279,,1987816,1987816,61596792,145146296,,,
1775554370.852,280,,1987816,1987816,61596796,145146296,,,
1775554399.959,281,,1987832,1987832,61596800,145146296,,,
1775554428.816,282,,1987836,1987836,61596804,145146296,,,
1775554454.386,283,,1987836,1987836,61596808,145146296,,,
1775554483.197,284,,1987836,1987836,61596812,145146296,,,
1775554512.963,285,,1988048,1988048,61596816,145146296,,,
1775554542.600,286,,1988048,1988048,61596820,145146296,,,
1775554572.496,287,,1988048,1988048,61596824,145146296,,,
1775554602.331,288,,1988052,1988052,61596832,145146296,,,
1775554632.030,289,,1988052,1988052,61596836,145146296,,,
1775554660.838,290,,1988264,1988264,61596840,145146296,,,
1775554690.109,291,,1988276,1988276,61596844,145146296,,,
1775554719.883,292,,1988276,1988276,61596848,145146296,,,
1775554749.745,293,,1988484,1988484,61596852,145146296,,,
1775554779.480,294,,1988484,1988484,61596856,145146296,,,
1775554809.440,295,,1988484,1988484,61596860,145146296,,,
1775554838.801,296,,1988488,1988488,61596864,145146296,,,
1775554867.865,297,,1988488,1988488,61596872,145146296,,,
1775554897.674,298,,1989108,1989108,61596880,145146296,,,
1775554927.020,299,,1989108,1989108,61596888,145146296,,,
1775554955.489,300,,1989524,1989524,61596892,145146296,,,
1775554983.801,301,,1989524,1989524,61596896,145146296,,,
1775555012.332,302,,1989524,1989524,61596904,145146296,,,
1775555039.657,303,,1989524,1989524,61596912,145146296,,,
1775555066.576,304,,1989528,1989528,61596916,145146296,,,
1775555094.777,305,,1989528,1989528,61596920,145146296,,,
1775555123.021,306,,1989528,1989528,61596928,145146296,,,
1775555151.682,307,,1989532,1989532,61596936,145146296,,,
1775555180.207,308,,1989532,1989532,61596944,145146296,,,
1775555208.574,309,,1989944,1989944,61596952,145146296,,,
1775555236.254,310,,1990780,1990780,61596960,145146296,,,
1775555264.593,311,,1991612,1991612,61596968,145146296,,,
1775555294.211,312,,1991820,1991820,61596972,145146296,,,
1775555324.068,313,,1991876,1991876,61596976,145146296,,,
1775555353.540,314,,1991876,1991876,61596980,145146296,,,
1775555383.269,315,,1991880,1991880,61596984,145146296,,,
1775555412.808,316,,1991884,1991884,61596988,145146296,,,
1775555442.602,317,,1992296,1992296,61596992,145146296,,,
1775555472.106,318,,1992296,1992296,61596996,145146296,,,
1775555500.038,319,,1992488,1992488,61597000,145146296,,,
1775555527.835,320,,1992488,1992488,61597004,145146296,,,
1775555554.560,321,,1992488,1992488,61597008,145146296,,,
1775555582.480,322,,1992488,1992488,61597012,145146296,,,
1775555610.483,323,,1992488,1992488,61597016,145146296,,,
1775555638.114,324,,1992488,1992488,61597020,145146296,,,
1775555665.507,325,,1992492,1992492,61597028,145146296,,,
1775555692.742,326,,1992496,1992496,61597036,145146296,,,
1775555720.164,327,,1992496,1992496,61597044,145146296,,,
1775555747.157,328,,1992500,1992500,61597048,145146296,,,
1775555772.775,329,,1992504,1992504,61597052,145146296,,,
1775555798.351,330,,1992916,1992916,61597056,145146296,,,
1775555824.645,331,,1992916,1992916,61597060,145146296,,,
1775555851.775,332,,1993132,1993132,61597068,145146296,,,
1775555879.229,333,,1993132,1993132,61597076,145146296,,,
1775555906.529,334,,1994164,1994164,61597084,145146296,,,
1775555933.892,335,,1994164,1994164,61597092,145146296,,,
1775555961.254,336,,1994164,1994164,61597100,145146296,,,
1775555988.554,337,,1994556,1994556,61597108,145146296,,,
1775556015.462,338,,1994568,1994568,61597112,145146296,,,
1775556041.083,339,,1994568,1994568,61597116,145146296,,,
1775556066.651,340,,1994568,1994568,61597120,145146296,,,
1775556093.074,341,,1994576,1994576,61597124,145146296,,,
1775556120.250,342,,1994580,1994580,61597128,145146296,,,
1775556147.719,343,,1994580,1994580,61597132,145146296,,,
1775556174.980,344,,1995252,1995252,61597136,145146296,,,
1775556202.361,345,,1995664,1995664,61597140,145146296,,,
1775556229.750,346,,1995664,1995664,61597144,145146296,,,
1775556256.891,347,,1995664,1995664,61597152,145146296,,,
1775556283.747,348,,1995872,1995872,61597160,145146296,,,
1775556309.394,349,,1995872,1995872,61597168,145146296,,,
1775556334.886,350,,1995872,1995872,61597176,145146296,,,
1775556361.427,351,,1996084,1996084,61597184,145146296,,,
1775556388.285,352,,1996332,1996332,61597192,145146296,,,
1775556415.281,353,,1996336,1996336,61597200,145146296,,,
1775556442.117,354,,1996336,1996336,61597208,145146296,,,
1775556469.090,355,,1996340,1996340,61597216,145146296,,,
1775556495.612,356,,1996344,1996344,61597224,145146296,,,
1775556521.205,357,,1996344,1996344,61597232,145146296,,,
1775556548.089,358,,1996556,1996556,61597240,145146296,,,
1775556574.416,359,,1997032,1997032,61597248,145146296,,,
1775556600.382,360,,1997652,1997652,61597252,145146296,,,
1775556627.322,361,,1997656,1997656,61597256,145146296,,,
1775556654.271,362,,1997656,1997656,61597260,145146296,,,
1775556680.255,363,,1997656,1997656,61597264,145146296,,,
1775556706.627,364,,1997656,1997656,61597268,145146296,,,
1775556733.602,365,,1997700,1997700,61597272,145146296,,,
1775556760.637,366,,1997700,1997700,61597276,145146296,,,
1775556787.626,367,,1997700,1997700,61597280,145146296,,,
1775556814.668,368,,1997700,1997700,61597284,145146296,,,
1775556841.447,369,,1997704,1997704,61597288,145146296,,,
1775556866.876,370,,1997704,1997704,61597292,145146296,,,
1775556894.042,371,,1998120,1998120,61597296,145146296,,,
1775556921.159,372,,1998120,1998120,61597300,145146296,,,
1775556947.990,373,,1998120,1998120,61597304,145146296,,,
1775556975.011,374,,1998120,1998120,61597308,145146296,,,
1775557001.965,375,,1998120,1998120,61597312,145146296,,,
1775557028.301,376,,1998124,1998124,61597316,145146296,,,
1775557054.184,377,,1998332,1998332,61597320,145146296,,,
1775557080.719,378,,1998332,1998332,61597328,145146296,,,
1775557107.416,379,,1998332,1998332,61597332,145146296,,,
1775557134.091,380,,1998332,1998332,61597340,145146296,,,
1775557160.610,381,,1998528,1998528,61597344,145146296,,,
1775557186.813,382,,1998528,1998528,61597348,145146296,,,
1775557212.633,383,,1998528,1998528,61597352,145146296,,,
1775557239.234,384,,1998532,1998532,61597356,145146296,,,
1775557265.878,385,,1998592,1998592,61597364,145146296,,,
1775557292.448,386,,1999012,1999012,61597372,145146296,,,
1775557319.190,387,,1999012,1999012,61597376,145146296,,,
1775557345.320,388,,1999012,1999012,61597380,145146296,,,
1775557371.233,389,,1999012,1999012,61597384,145146296,,,
1775557397.927,390,,1999012,1999012,61597392,145146296,,,
1775557424.624,391,,1999220,1999220,61597396,145146296,,,
1775557451.154,392,,1999220,1999220,61597400,145146296,,,
1775557477.842,393,,1999224,1999224,61597404,145146296,,,
1775557503.800,394,,1999228,1999228,61597408,145146296,,,
1775557528.788,395,,1999628,1999628,61597416,145146296,,,
1775557555.444,396,,1999632,1999632,61597420,145146296,,,
1775557582.122,397,,1999644,1999644,61597424,145146296,,,
1775557608.622,398,,2000272,2000272,61597428,145146296,,,
1775557635.339,399,,2000280,2000280,61597432,145146296,,,
1775557661.432,400,,2000280,2000280,61597436,145146296,,,
1775557687.742,401,,2000280,2000280,61597440,145146296,,,
1775557716.529,402,,2000280,2000280,61597444,145146296,,,
1775557745.165,403,,2000280,2000280,61597448,145146296,,,
1775557774.134,404,,2000280,2000280,61597452,145146296,,,
1775557803.127,405,,2000516,2000516,61597456,145146296,,,
1775557826.874,406,,2000516,2000516,61597464,145146296,,,
1775557851.512,407,,2000520,2000520,61597468,145146296,,,
1775557879.721,408,,2000936,2000936,61597472,145146296,,,
1775557908.221,409,,2000936,2000936,61597480,145146296,,,
1775557936.690,410,,2000936,2000936,61597484,145146296,,,
1775557965.399,411,,2000940,2000940,61597488,145146296,,,
1775557991.712,412,,2000940,2000940,61597492,145146296,,,
1775558018.407,0,,1685368,1716264,58420520,132913732,,,
1775558018.592,413,,2001364,2001364,61597496,145146296,,,
1775558030.742,1,,1697348,1716264,58420528,132913732,,,
1775558043.059,2,,1702828,1716264,58420532,132913732,,,
1775558047.371,414,,2001552,2001552,61597500,145146296,,,
1775558055.475,3,,1706272,1716264,58420536,132913732,,,
1775558067.820,4,,1711620,1716264,58420540,132913732,,,
1775558076.328,415,,2001552,2001552,61597504,145146296,,,
1775558080.172,5,,1716372,1716372,58420544,132913732,,,
1775558092.600,6,,1719856,1719856,58420548,132913732,,,
1775558104.783,7,,1724880,1724880,58420552,132913732,,,
1775558105.160,416,,2001552,2001552,61597512,145146296,,,
1775558117.137,8,,1730708,1730708,58420556,132913732,,,
1775558129.403,9,,1732612,1732612,58420560,132913732,,,
1775558133.614,417,,2001552,2001552,61597516,145146296,,,
1775558158.956,418,,2001552,2001552,61597524,145146296,,,
1775558187.303,419,,2001556,2001556,61597532,145146296,,,
1775558216.196,420,,2002176,2002176,61597536,145146296,,,
1775558245.074,421,,2002176,2002176,61597540,145146296,,,
1775558273.988,422,,2002176,2002176,61597544,145146296,,,
1775558301.078,423,,2002796,2002796,61597548,145146296,,,
1775558327.715,424,,2003004,2003004,61597552,145146296,,,
1775558356.278,425,,2003004,2003004,61597560,145146296,,,
1775558384.828,426,,2003004,2003004,61597568,145146296,,,
1775558413.573,427,,2003004,2003004,61597572,145146296,,,
1775558442.070,428,,2003208,2003208,61597576,145146296,,,
1775558467.639,429,,2003208,2003208,61597584,145146296,,,
1775558495.914,430,,2003212,2003212,61597592,145146296,,,
1775558524.517,431,,2003240,2003240,61597596,145146296,,,
1775558553.041,432,,2003240,2003240,61597604,145146296,,,
1775558581.527,433,,2003616,2003616,61597608,145146296,,,
1775558608.882,434,,2003620,2003620,61597612,145146296,,,
1775558635.131,435,,2003620,2003620,61597616,145146296,,,
1775558663.659,436,,2003620,2003620,61597624,145146296,,,
1775558692.110,437,,2003620,2003620,61597628,145146296,,,
1775558720.758,438,,2003624,2003624,61597632,145146296,,,
1775558749.303,439,,2004036,2004036,61597636,145146296,,,
1775558775.518,440,,2004036,2004036,61597640,145146296,,,
1775558803.149,441,,2004452,2004452,61597644,145146296,,,
1775558831.765,442,,2004456,2004456,61597648,145146296,,,
1775558859.423,443,,2005256,2005256,61597652,145146296,,,
1775558887.664,444,,2005256,2005256,61597656,145146296,,,
1775558915.616,445,,2005660,2005660,61597660,145146296,,,
1775558941.054,446,,2005660,2005660,61597664,145146296,,,
1775558967.443,447,,2005660,2005660,61597668,145146296,,,
1775558993.710,448,,2005664,2005664,61597672,145146296,,,
1775559020.075,449,,2005884,2005884,61597676,145146296,,,
1775559046.422,450,,2005884,2005884,61597680,145146296,,,
1775559072.537,451,,2005884,2005884,61597684,145146296,,,
1775559097.941,452,,2005888,2005888,61597692,145146296,,,
1775559123.757,453,,2005888,2005888,61597696,145146296,,,
1775559150.187,454,,2005912,2005912,61597700,145146296,,,
1775559176.442,455,,2005916,2005916,61597704,145146296,,,
1775559202.865,456,,2005916,2005916,61597708,145146296,,,
1775559229.124,457,,2005916,2005916,61597712,145146296,,,
1775559255.087,458,,2005916,2005916,61597716,145146296,,,
1775559280.389,459,,2006332,2006332,61597720,145146296,,,
1775559306.564,460,,2006572,2006572,61597724,145146296,,,
1775559333.057,461,,2006572,2006572,61597732,145146296,,,
1775559359.434,462,,2006572,2006572,61597740,145146296,,,
1775559385.789,463,,2006576,2006576,61597748,145146296,,,
