ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775549627.551,307,,1810144,1810144,57998600,91651660,,,
1775549657.014,308,,1810352,1810352,57998604,91651660,,,
1775549686.463,309,,1810352,1810352,57998612,91651660,,,
1775549715.734,310,,1810352,1810352,57998620,91651660,,,
1775549745.585,311,,1810352,1810352,57998628,91651660,,,
1775549774.979,312,,1810352,1810352,57998636,91651660,,,
1775549804.209,313,,1810352,1810352,57998644,91651660,,,
1775549833.838,314,,1810352,1810352,57998652,91651660,,,
1775549863.245,315,,1810352,1810352,57998660,91651660,,,
1775549892.537,316,,1810352,1810352,57998668,91651660,,,
1775549922.089,317,,1811180,1811180,57998676,91651660,,,
1775549951.486,318,,1811388,1811388,57998684,91651660,,,
1775549981.026,319,,1811392,1811392,57998692,91651660,,,
1775550010.314,320,,1811392,1811392,57998696,91651660,,,
1775550039.790,321,,1811392,1811392,57998700,91651660,,,
1775550068.712,322,,1811392,1811392,57998708,91651660,,,
1775550097.916,323,,1811392,1811392,57998716,91651660,,,
1775550126.753,324,,1811392,1811392,57998724,91651660,,,
1775550156.458,325,,1812028,1812028,57998732,91651660,,,
1775550186.380,326,,1812028,1812028,57998740,91651660,,,
1775550215.954,327,,1812028,1812028,57998748,91651660,,,
1775550245.505,328,,1812496,1812496,57998756,91651660,,,
1775550274.836,329,,1812496,1812496,57998764,91651660,,,
1775550306.163,330,,1813116,1813116,57998772,91651660,,,
1775550337.499,331,,1813116,1813116,57998776,91651660,,,
1775550368.888,332,,1813116,1813116,57998784,91651660,,,
1775550400.202,333,,1813120,1813120,57998792,91651660,,,
1775550431.580,334,,1813328,1813328,57998800,91651660,,,
1775550463.261,335,,1813328,1813328,57998808,91651660,,,
1775550494.639,336,,1813328,1813328,57998816,91651660,,,
1775550526.061,337,,1813328,1813328,57998824,91651660,,,
1775550557.637,338,,1813792,1813792,57998832,91651660,,,
1775550588.958,339,,1813792,1813792,57998840,91651660,,,
1775550620.562,340,,1813792,1813792,57998848,91651660,,,
1775550651.998,341,,1813792,1813792,57998856,91651660,,,
1775550683.574,342,,1813792,1813792,57998864,91651660,,,
1775550713.980,343,,1813792,1813792,57998868,91651660,,,
1775550740.519,344,,1813792,1813792,57998876,91651660,,,
1775550767.537,345,,1814412,1814412,57998884,91651660,,,
1775550794.251,346,,1814412,1814412,57998892,91651660,,,
1775550821.334,347,,1814412,1814412,57998900,91651660,,,
1775550848.458,348,,1814416,1814416,57998908,91651660,,,
1775550875.723,349,,1814416,1814416,57998916,91651660,,,
1775550902.705,350,,1814416,1814416,57998920,91651660,,,
1775550929.630,351,,1814416,1814416,57998928,91651660,,,
1775550956.536,352,,1814580,1814580,57998936,91651660,,,
1775550983.890,353,,1814584,1814584,57998940,91651660,,,
1775551010.915,354,,1814584,1814584,57998944,91651660,,,
1775551037.954,355,,1814584,1814584,57998952,91651660,,,
1775551065.149,356,,1815356,1815356,57998960,91651660,,,
1775551092.029,357,,1815356,1815356,57998968,91651660,,,
1775551119.038,358,,1815356,1815356,57998976,91651660,,,
1775551145.671,359,,1815976,1815988,57998984,91651660,,,
1775551172.556,360,,1815976,1815988,57998992,91651660,,,
1775551199.414,361,,1815976,1815988,57999000,91651660,,,
1775551225.337,362,,1815980,1815988,57999008,91651660,,,
1775551252.573,363,,1815980,1815988,57999016,91651660,,,
1775551280.367,364,,1815980,1815988,57999024,91651660,,,
1775551308.942,365,,1816400,1816400,57999032,91651660,,,
1775551337.390,366,,1816400,1816400,57999040,91651660,,,
1775551365.763,367,,1816400,1816412,57999048,91651660,,,
1775551393.092,368,,1816400,1816412,57999056,91651660,,,
1775551420.298,369,,1816660,1816660,57999064,91651660,,,
1775551447.965,370,,1816660,1816660,57999072,91651660,,,
1775551474.870,371,,1816660,1816660,57999080,91651660,,,
1775551502.166,372,,1817500,1817500,57999084,91651660,,,
1775551529.482,373,,1817500,1817500,57999092,91651660,,,
1775551556.639,374,,1817544,1817544,57999096,91651660,,,
1775551583.881,375,,1817544,1817544,57999104,91651660,,,
1775551611.205,376,,1817548,1817548,57999112,91651660,,,
1775551638.442,377,,1817752,1817752,57999120,91651660,,,
1775551665.638,378,,1817752,1817752,57999128,91651660,,,
1775551692.975,379,,1817956,1817956,57999136,91651660,,,
1775551719.791,380,,1817956,1817956,57999144,91651660,,,
1775551746.244,381,,1817960,1817984,57999152,91651660,,,
1775551772.181,382,,1818780,1818780,57999160,91651660,,,
1775551798.334,383,,1818780,1818780,57999168,91651660,,,
1775551824.333,384,,1818828,1818828,57999172,91651660,,,
