ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775547875.385,46,,1750772,1750772,57996808,91651660,,,
1775547897.398,264,,1127344,1799652,57997992,91651660,,,
1775547906.862,47,,1751816,1751816,57996816,91651660,,,
1775547930.605,265,,1127440,1799652,57998000,91651660,,,
1775547938.429,48,,1752648,1752648,57996824,91651660,,,
1775547963.665,266,,1128060,1799652,57998004,91651660,,,
1775547969.995,49,,1752656,1752656,57996832,91651660,,,
1775547996.764,267,,1128076,1799652,57998008,91651660,,,
1775548001.375,50,,1752864,1752864,57996840,91651660,,,
1775548029.826,268,,1124104,1799652,57998012,91651660,,,
1775548032.890,51,,1753160,1753160,57996848,91651660,,,
1775548062.970,269,,1124320,1799652,57998016,91651660,,,
1775548064.108,52,,1753368,1753368,57996856,91651660,,,
1775548095.576,53,,1754052,1754052,57996864,91651660,,,
1775548096.076,270,,1124528,1799652,57998020,91651660,,,
1775548127.032,54,,1754280,1754280,57996872,91651660,,,
1775548128.863,271,,1124532,1799652,57998028,91651660,,,
1775548158.467,55,,1754292,1754292,57996880,91651660,,,
1775548162.043,272,,1124588,1799652,57998032,91651660,,,
1775548189.857,56,,1755336,1755336,57996888,91651660,,,
1775548195.244,273,,1124592,1799652,57998036,91651660,,,
1775548221.285,57,,1756720,1756720,57996896,91651660,,,
1775548228.481,274,,1124600,1799652,57998040,91651660,,,
1775548252.304,58,,1757140,1757140,57996904,91651660,,,
1775548261.465,275,,1125228,1799652,57998048,91651660,,,
1775548283.577,59,,1758176,1758176,57996912,91651660,,,
1775548294.044,276,,1125228,1799652,57998052,91651660,,,
1775548314.100,60,,1758384,1758384,57996920,91651660,,,
1775548324.720,277,,1125236,1799652,57998056,91651660,,,
1775548342.014,61,,1761096,1761096,57996932,91651660,,,
1775548353.020,278,,1125236,1799652,57998060,91651660,,,
1775548369.587,62,,1761772,1761772,57996940,91651660,,,
1775548381.788,279,,1125236,1799652,57998064,91651660,,,
1775548397.786,63,,1762188,1762188,57996948,91651660,,,
1775548411.326,280,,1125240,1799652,57998072,91651660,,,
1775548426.162,64,,1762192,1762192,57996956,91651660,,,
1775548440.455,281,,1125636,1799652,57998076,91651660,,,
1775548454.346,65,,1762400,1762400,57996964,91651660,,,
1775548469.721,282,,1125640,1799652,57998080,91651660,,,
1775548483.238,66,,1763436,1763436,57996972,91651660,,,
1775548500.798,283,,1125644,1799652,57998088,91651660,,,
1775548512.461,67,,1764068,1764068,57996980,91651660,,,
1775548531.419,284,,1125648,1799652,57998092,91651660,,,
1775548542.168,68,,1764280,1764280,57996988,91651660,,,
1775548562.246,285,,1125652,1799652,57998096,91651660,,,
1775548572.108,69,,1764548,1764548,57996996,91651660,,,
1775548592.905,286,,1125656,1799652,57998100,91651660,,,
1775548602.296,70,,1765572,1765572,57997008,91651660,,,
1775548623.695,287,,1125660,1799652,57998104,91651660,,,
1775548632.531,71,,1765992,1765992,57997016,91651660,,,
1775548654.441,288,,1125660,1799652,57998108,91651660,,,
1775548662.705,72,,1766812,1766812,57997024,91651660,,,
1775548684.966,289,,1125660,1799652,57998112,91651660,,,
1775548692.780,73,,1767432,1767432,57997036,91651660,,,
1775548715.456,290,,1125660,1799652,57998116,91651660,,,
1775548722.752,74,,1769296,1769296,57997044,91651660,,,
1775548745.998,291,,1126288,1799652,57998120,91651660,,,
1775548753.026,75,,1769920,1769920,57997052,91651660,,,
1775548776.800,292,,1126292,1799652,57998124,91651660,,,
1775548783.233,76,,1770128,1770128,57997060,91651660,,,
1775548807.357,293,,1126292,1799652,57998128,91651660,,,
1775548813.531,77,,1770340,1770340,57997068,91651660,,,
1775548837.944,294,,1126708,1799652,57998132,91651660,,,
1775548843.704,78,,1770760,1770760,57997076,91651660,,,
1775548868.621,295,,1126728,1799652,57998136,91651660,,,
1775548873.933,79,,1771012,1771012,57997088,91651660,,,
1775548899.465,296,,1126740,1799652,57998140,91651660,,,
1775548904.153,80,,1771012,1771012,57997096,91651660,,,
1775548929.878,297,,1126744,1799652,57998144,91651660,,,
1775548934.401,81,,1772536,1772536,57997104,91651660,,,
1775548960.718,298,,1126744,1799652,57998152,91651660,,,
1775548964.515,82,,1772620,1772620,57997112,91651660,,,
1775548991.410,299,,1126952,1799652,57998156,91651660,,,
1775548994.518,83,,1773256,1773256,57997120,91651660,,,
1775549022.319,300,,1126952,1799652,57998164,91651660,,,
1775549024.909,84,,1773668,1773668,57997128,91651660,,,
1775549053.080,301,,1127368,1799652,57998172,91651660,,,
1775549055.100,85,,1774292,1774292,57997136,91651660,,,
1775549083.622,302,,1127372,1799652,57998176,91651660,,,
1775549085.142,86,,1774296,1774296,57997144,91651660,,,
1775549114.085,303,,1127372,1799652,57998184,91651660,,,
1775549115.362,87,,1774720,1774720,57997152,91651660,,,
1775549145.157,304,,1127372,1799652,57998188,91651660,,,
1775549145.522,88,,1775000,1775000,57997160,91651660,,,
1775549175.544,305,,1127376,1799652,57998192,91651660,,,
1775549175.632,89,,1775004,1775004,57997168,91651660,,,
1775549205.795,90,,1775056,1775056,57997176,91651660,,,
1775549206.074,306,,1127380,1799652,57998196,91651660,,,
1775549235.958,91,,1775056,1775056,57997184,91651660,,,
1775549236.686,307,,1127588,1799652,57998200,91651660,,,
1775549266.045,92,,1775264,1775264,57997192,91651660,,,
1775549267.668,308,,1127600,1799652,57998204,91651660,,,
1775549296.325,93,,1775268,1775268,57997200,91651660,,,
1775549298.410,309,,1128016,1799652,57998208,91651660,,,
1775549326.101,94,,1775268,1775268,57997208,91651660,,,
1775549328.953,310,,1128020,1799652,57998212,91651660,,,
1775549355.904,95,,1775684,1775684,57997216,91651660,,,
1775549359.547,311,,1128020,1799652,57998216,91651660,,,
1775549385.198,96,,1775892,1775892,57997224,91651660,,,
1775549389.953,312,,1128024,1799652,57998220,91651660,,,
1775549414.452,97,,1776308,1776308,57997232,91651660,,,
1775549420.701,313,,1128052,1799652,57998224,91651660,,,
1775549443.685,98,,1776516,1776516,57997244,91651660,,,
1775549451.126,314,,1128060,1799652,57998228,91651660,,,
1775549473.108,99,,1776516,1776516,57997252,91651660,,,
1775549481.745,315,,1128472,1799652,57998232,91651660,,,
1775549502.462,100,,1778172,1778172,57997256,91651660,,,
1775549512.254,316,,1128476,1799652,57998236,91651660,,,
1775549531.704,101,,1778172,1778172,57997260,91651660,,,
1775549543.260,317,,1128476,1799652,57998240,91651660,,,
1775549561.108,102,,1778588,1778588,57997264,91651660,,,
1775549573.813,318,,1128480,1799652,57998248,91651660,,,
1775549590.397,103,,1778640,1778640,57997268,91651660,,,
1775549604.534,319,,1128484,1799652,57998252,91651660,,,
1775549619.638,104,,1778680,1778680,57997272,91651660,,,
1775549635.173,320,,1128484,1799652,57998260,91651660,,,
1775549649.143,105,,1778716,1778716,57997276,91651660,,,
1775549665.806,321,,1128488,1799652,57998264,91651660,,,
1775549678.064,106,,1779336,1779336,57997280,91651660,,,
1775549696.406,322,,1128492,1799652,57998268,91651660,,,
1775549707.515,107,,1779960,1779960,57997284,91651660,,,
1775549727.242,323,,1128492,1799652,57998272,91651660,,,
1775549736.801,108,,1779960,1779960,57997288,91651660,,,
1775549757.509,324,,1128492,1799652,57998276,91651660,,,
1775549766.066,109,,1779960,1779960,57997292,91651660,,,
1775549788.231,325,,1128544,1799652,57998280,91651660,,,
1775549795.472,110,,1779960,1779960,57997296,91651660,,,
1775549818.579,326,,1128548,1799652,57998284,91651660,,,
1775549825.018,111,,1780180,1780180,57997300,91651660,,,
1775549849.053,327,,1128712,1799652,57998288,91651660,,,
1775549854.448,112,,1780800,1780800,57997304,91651660,,,
1775549879.514,328,,1128920,1799652,57998296,91651660,,,
1775549883.712,113,,1780856,1780856,57997312,91651660,,,
1775549910.058,329,,1128928,1799652,57998300,91651660,,,
1775549913.465,114,,1780856,1780856,57997320,91651660,,,
1775549940.493,330,,1129196,1799652,57998304,91651660,,,
1775549942.781,115,,1780856,1780856,57997324,91651660,,,
1775549970.860,331,,1129200,1799652,57998312,91651660,,,
1775549971.914,116,,1781312,1781312,57997328,91651660,,,
1775550001.613,117,,1781364,1781364,57997332,91651660,,,
1775550001.614,332,,1129204,1799652,57998316,91651660,,,
1775550030.918,118,,1781992,1781992,57997336,91651660,,,
1775550032.532,333,,1129208,1799652,57998320,91651660,,,
1775550059.935,119,,1782188,1782188,57997340,91651660,,,
1775550062.763,334,,1129208,1799652,57998328,91651660,,,
1775550089.156,120,,1782248,1782248,57997344,91651660,,,
1775550092.652,335,,1129212,1799652,57998332,91651660,,,
1775550118.845,121,,1782664,1782664,57997352,91651660,,,
1775550122.557,336,,1129220,1799652,57998336,91651660,,,
1775550148.310,122,,1783496,1783496,57997356,91651660,,,
1775550153.104,337,,1129220,1799652,57998340,91651660,,,
1775550177.807,123,,1783496,1783496,57997360,91651660,,,
1775550184.276,338,,1129224,1799652,57998344,91651660,,,
1775550207.583,124,,1783500,1783500,57997368,91651660,,,
