ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775547877.838,96,,1418152,1418152,60639208,62630612,,,
1775547900.107,97,,1418792,1418792,60639216,62630612,,,
1775547922.355,98,,1419000,1419000,60639228,62630612,,,
1775547944.456,99,,1419000,1419000,60639236,62630612,,,
1775547966.890,100,,1419412,1419412,60639240,62630612,,,
1775547989.129,101,,1419828,1419828,60639244,62630612,,,
1775548011.582,102,,1420028,1420028,60639248,62630612,,,
1775548033.799,103,,1420856,1420856,60639252,62630612,,,
1775548056.215,104,,1420856,1420856,60639256,62630612,,,
1775548078.345,105,,1421060,1421060,60639256,62630612,,,
1775548100.603,106,,1421064,1421064,60639260,62630612,,,
1775548122.821,107,,1421484,1421484,60639268,62630612,,,
1775548145.274,108,,1421484,1421484,60639272,62630612,,,
1775548167.535,109,,1421688,1421688,60639276,62630612,,,
1775548189.842,110,,1421688,1421688,60639280,62630612,,,
1775548212.168,111,,1421896,1421896,60639284,62630612,,,
1775548234.382,112,,1421896,1421896,60639288,62630612,,,
1775548256.721,113,,1421896,1421896,60639292,62630612,,,
1775548278.564,114,,1421904,1421904,60639296,62630612,,,
1775548300.585,115,,1422144,1422144,60639304,62630612,,,
1775548321.092,116,,1422144,1422144,60639308,62630612,,,
1775548340.910,117,,1422144,1422144,60639316,62630612,,,
1775548360.469,118,,1422192,1422192,60639320,62630612,,,
1775548380.044,119,,1422616,1422616,60639328,62630612,,,
1775548399.941,120,,1423244,1423244,60639332,62630612,,,
1775548420.197,121,,1423244,1423244,60639336,62630612,,,
1775548440.229,122,,1423452,1423452,60639340,62630612,,,
1775548460.453,123,,1423636,1423636,60639344,62630612,,,
1775548480.691,124,,1423692,1423692,60639348,62630612,,,
1775548501.740,125,,1424108,1424108,60639352,62630612,,,
1775548522.330,126,,1424520,1424520,60639356,62630612,,,
1775548543.260,127,,1424520,1424520,60639360,62630612,,,
1775548563.852,128,,1424932,1424932,60639364,62630612,,,
1775548584.434,129,,1425968,1425968,60639368,62630612,,,
1775548605.062,130,,1426172,1426172,60639372,62630612,,,
1775548625.798,131,,1426652,1426652,60639376,62630612,,,
1775548646.402,132,,1426856,1426856,60639380,62630612,,,
1775548666.863,133,,1426916,1426916,60639384,62630612,,,
1775548687.614,134,,1426940,1426940,60639388,62630612,,,
1775548708.135,135,,1428176,1428176,60639392,62630612,,,
1775548728.636,136,,1428180,1428180,60639396,62630612,,,
1775548749.259,137,,1428592,1428592,60639400,62630612,,,
1775548769.868,138,,1429008,1429008,60639408,62630612,,,
1775548790.462,139,,1429292,1429292,60639412,62630612,,,
1775548811.068,140,,1429304,1429304,60639416,62630612,,,
1775548831.514,141,,1429928,1429928,60639420,62630612,,,
1775548852.056,142,,1430132,1430132,60639424,62630612,,,
1775548872.587,143,,1430340,1430340,60639428,62630612,,,
1775548893.174,144,,1430756,1430756,60639432,62630612,,,
1775548913.761,145,,1431116,1431116,60639436,62630612,,,
1775548934.543,146,,1431324,1431324,60639440,62630612,,,
1775548955.232,147,,1431540,1431540,60639444,62630612,,,
1775548975.879,148,,1431544,1431544,60639448,62630612,,,
1775548996.514,149,,1431544,1431544,60639452,62630612,,,
1775549017.282,150,,1431544,1431544,60639456,62630612,,,
1775549037.773,151,,1431544,1431544,60639460,62630612,,,
1775549058.500,152,,1431544,1431544,60639464,62630612,,,
1775549078.963,153,,1431752,1431752,60639468,62630612,,,
1775549099.654,154,,1432168,1432168,60639472,62630612,,,
1775549120.177,155,,1432760,1432760,60639476,62630612,,,
1775549140.950,156,,1432760,1432760,60639480,62630612,,,
1775549161.595,157,,1432760,1432760,60639480,62630612,,,
1775549182.087,158,,1432760,1432760,60639488,62630612,,,
1775549202.517,159,,1432760,1432760,60639492,62630612,,,
1775549223.197,160,,1432760,1432760,60639496,62630612,,,
1775549243.664,161,,1432760,1432760,60639500,62631012,,,
1775549264.461,162,,1432964,1432964,60639504,62631012,,,
1775549285.047,163,,1433380,1433380,60639508,62631012,,,
1775549305.854,164,,1434000,1434000,60639512,62631012,,,
1775549326.283,165,,1434568,1434568,60639516,62631012,,,
1775549346.570,166,,1434776,1434776,60639520,62631012,,,
1775549367.264,167,,1435344,1435344,60639524,62631012,,,
1775549388.127,168,,1435604,1435604,60639528,62631012,,,
1775549409.106,169,,1435604,1435604,60639532,62631012,,,
1775549429.632,170,,1435652,1435652,60639536,62631012,,,
1775549450.497,171,,1436268,1436268,60639540,62631012,,,
