ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775554112.829,290,,2011344,2011344,61596808,145146296,,,
1775554139.980,291,,2011560,2011560,61596812,145146296,,,
1775554167.446,292,,2011560,2011560,61596816,145146296,,,
1775554194.956,293,,2011560,2011560,61596824,145146296,,,
1775554222.257,294,,2012180,2012180,61596832,145146296,,,
1775554249.557,295,,2012604,2012604,61596840,145146296,,,
1775554277.040,296,,2013216,2013216,61596848,145146296,,,
1775554304.400,297,,2013216,2013216,61596852,145146296,,,
1775554331.934,298,,2014044,2014044,61596856,145146296,,,
1775554359.407,299,,2014048,2014048,61596860,145146296,,,
1775554386.916,300,,2014268,2014268,61596864,145146296,,,
1775554414.285,301,,2014268,2014268,61596872,145146296,,,
1775554440.710,302,,2014268,2014268,61596880,145146296,,,
1775554466.404,303,,2014268,2014268,61596888,145146296,,,
1775554494.334,304,,2014268,2014268,61596896,145146296,,,
1775554522.523,305,,2014272,2014272,61596904,145146296,,,
1775554550.772,306,,2014280,2014280,61596912,145146296,,,
1775554579.042,307,,2014488,2014488,61596920,145146296,,,
1775554607.210,308,,2014704,2014728,61596928,145146296,,,
1775554635.359,309,,2014704,2014728,61596936,145146296,,,
1775554663.051,310,,2014704,2014728,61596944,145146296,,,
1775554690.912,311,,2015740,2015740,61596952,145146296,,,
1775554719.394,312,,2016208,2016208,61596960,145146296,,,
1775554747.468,313,,2016208,2016208,61596968,145146296,,,
1775554775.670,314,,2016208,2016208,61596972,145146296,,,
1775554803.844,315,,2016256,2016256,61596980,145146296,,,
1775554831.986,316,,2016260,2016260,61596988,145146296,,,
1775554859.271,317,,2016472,2016472,61596996,145146296,,,
1775554887.142,318,,2016472,2016472,61597004,145146296,,,
1775554915.466,319,,2016472,2016472,61597012,145146296,,,
1775554943.924,320,,2016472,2016472,61597020,145146296,,,
1775554972.405,321,,2016676,2016676,61597028,145146296,,,
1775555000.675,322,,2017300,2017300,61597036,145146296,,,
1775555028.683,323,,2017304,2017304,61597044,145146296,,,
1775555055.860,324,,2017304,2017304,61597052,145146296,,,
1775555083.296,325,,2017304,2017304,61597060,145146296,,,
1775555111.722,326,,2017308,2017308,61597068,145146296,,,
1775555140.235,327,,2017520,2017520,61597076,145146296,,,
1775555168.585,328,,2017520,2017520,61597084,145146296,,,
1775555197.170,329,,2017728,2017728,61597092,145146296,,,
1775555225.061,330,,2017728,2017728,61597100,145146296,,,
1775555252.712,331,,2018144,2018144,61597108,145146296,,,
1775555282.365,332,,2018144,2018144,61597116,145146296,,,
1775555311.944,333,,2018144,2018144,61597124,145146296,,,
1775555341.739,334,,2018152,2018152,61597132,145146296,,,
1775555371.291,335,,2018152,2018152,61597140,145146296,,,
1775555401.003,336,,2018152,2018152,61597148,145146296,,,
1775555430.698,337,,2018772,2018772,61597156,145146296,,,
1775555460.273,338,,2018772,2018772,61597164,145146296,,,
1775555488.816,339,,2019396,2019396,61597172,145146296,,,
1775555516.726,340,,2019396,2019396,61597180,145146296,,,
1775555543.351,341,,2019396,2019396,61597188,145146296,,,
1775555571.319,342,,2019620,2019620,61597196,145146296,,,
1775555599.114,343,,2019620,2019620,61597204,145146296,,,
1775555627.143,344,,2019620,2019620,61597212,145146296,,,
1775555654.456,345,,2019624,2019624,61597220,145146296,,,
1775555681.921,346,,2019628,2019628,61597228,145146296,,,
1775555709.335,347,,2019632,2019632,61597236,145146296,,,
1775555736.454,348,,2019632,2019632,61597244,145146296,,,
1775555762.476,349,,2019632,2019632,61597252,145146296,,,
1775555788.102,350,,2019632,2019632,61597260,145146296,,,
1775555813.589,351,,2019632,2019632,61597268,145146296,,,
1775555840.950,352,,2019632,2019632,61597276,145146296,,,
1775555868.066,353,,2019632,2019632,61597284,145146296,,,
1775555895.438,354,,2019632,2019632,61597292,145146296,,,
1775555922.759,355,,2020044,2020044,61597300,145146296,,,
1775555950.150,356,,2020048,2020048,61597308,145146296,,,
1775555977.502,357,,2020048,2020048,61597316,145146296,,,
1775556004.630,358,,2020048,2020048,61597324,145146296,,,
1775556030.658,359,,2020048,2020048,61597332,145146296,,,
