DATE_TIME,OPEN,HIGH,LOW,CLOSE,buy_entry_label,sell_entry_label,buy_exit_label,sell_exit_label,bars_to_friday
2018-02-15 22:00:00,1.25063,1.25151,1.2497,1.25138,1,0,1,0,1320
2018-02-16 02:00:00,1.2514,1.25556,1.25074,1.25493,0,1,0,1,1319
2018-02-16 06:00:00,1.25493,1.25493,1.25235,1.25277,0,1,0,1,1318
2018-02-16 10:00:00,1.25277,1.25292,1.24501,1.24528,0,1,0,1,1317
2018-02-16 14:00:00,1.24529,1.24602,1.24291,1.24409,0,1,0,1,1316
2018-02-16 18:00:00,1.24408,1.24428,1.23935,1.24123,1,0,1,0,1315
2018-02-18 22:00:00,1.24035,1.24352,1.24035,1.24345,0,1,0,1,1314
2018-02-19 02:00:00,1.24345,1.24345,1.24045,1.24097,0,0,0,0,1313
2018-02-19 06:00:00,1.24096,1.24214,1.2388,1.2411,0,0,0,0,1312
2018-02-19 10:00:00,1.24111,1.24271,1.23707,1.23732,1,0,1,0,1311
2018-02-19 14:00:00,1.2373,1.24159,1.23693,1.24132,0,1,0,1,1310
2018-02-19 18:00:00,1.24133,1.24146,1.24051,1.24082,0,1,0,1,1309
2018-02-19 22:00:00,1.24085,1.24128,1.23853,1.23946,0,1,0,1,1308
2018-02-20 02:00:00,1.23946,1.23982,1.23796,1.23854,0,1,0,1,1307
2018-02-20 06:00:00,1.23853,1.23922,1.23433,1.23442,0,0,0,0,1306
2018-02-20 10:00:00,1.23444,1.23558,1.23201,1.23258,0,0,1,0,1305
2018-02-20 14:00:00,1.23257,1.2362,1.23228,1.23444,0,1,0,1,1304
2018-02-20 18:00:00,1.23447,1.23461,1.23303,1.23377,0,0,0,1,1303
2018-02-20 22:00:00,1.23378,1.2345,1.2329,1.23374,0,0,0,1,1302
2018-02-21 02:00:00,1.23375,1.23445,1.23172,1.2323,0,0,0,0,1301
2018-02-21 06:00:00,1.2323,1.23399,1.23078,1.23337,0,0,0,0,1300
2018-02-21 10:00:00,1.23337,1.23338,1.23002,1.23207,0,0,0,0,1299
2018-02-21 14:00:00,1.23206,1.23357,1.23038,1.23273,0,0,0,0,1298
2018-02-21 18:00:00,1.2327,1.23602,1.22813,1.22836,0,0,0,0,1297
2018-02-21 22:00:00,1.22833,1.22863,1.22655,1.22793,0,0,0,0,1296
2018-02-22 02:00:00,1.2279,1.2284,1.22717,1.22748,0,0,0,0,1295
2018-02-22 06:00:00,1.22749,1.22959,1.22598,1.22941,0,0,0,0,1294
2018-02-22 10:00:00,1.2294,1.23151,1.22648,1.23134,1,0,1,0,1293
2018-02-22 14:00:00,1.23135,1.23523,1.23057,1.23365,0,1,0,1,1292
2018-02-22 18:00:00,1.23365,1.23395,1.23197,1.23309,0,1,0,1,1291
2018-02-22 22:00:00,1.23312,1.23377,1.23166,1.23253,0,1,0,1,1290
2018-02-23 02:00:00,1.23253,1.23263,1.22957,1.23026,0,0,0,0,1289
2018-02-23 06:00:00,1.23026,1.23211,1.228,1.23082,0,0,0,0,1288
2018-02-23 10:00:00,1.23084,1.23178,1.2288,1.22981,0,0,0,0,1287
2018-02-23 14:00:00,1.22981,1.23186,1.22853,1.23062,0,0,0,0,1286
2018-02-23 18:00:00,1.23064,1.23065,1.22887,1.22975,0,0,0,0,1285
2018-02-25 22:00:00,1.22953,1.23051,1.22806,1.22979,1,0,1,0,1284
2018-02-26 02:00:00,1.22979,1.23285,1.22979,1.23285,0,0,0,0,1283
2018-02-26 06:00:00,1.23283,1.23501,1.23157,1.23434,0,0,0,0,1282
2018-02-26 10:00:00,1.23431,1.23552,1.23046,1.23046,0,0,0,0,1281
2018-02-26 14:00:00,1.23047,1.23174,1.22777,1.2308,1,0,1,0,1280
2018-02-26 18:00:00,1.23081,1.23201,1.23023,1.23177,0,0,1,0,1279
2018-02-26 22:00:00,1.2318,1.23371,1.23091,1.23361,0,0,0,0,1278
2018-02-27 02:00:00,1.23361,1.2343,1.23216,1.23262,0,0,0,0,1277
2018-02-27 06:00:00,1.23262,1.23466,1.23201,1.23314,0,1,0,1,1276
2018-02-27 10:00:00,1.23314,1.23379,1.22861,1.22879,0,0,0,0,1275
2018-02-27 14:00:00,1.2288,1.22989,1.22217,1.2248,0,1,0,1,1274
2018-02-27 18:00:00,1.22476,1.2255,1.22258,1.22333,0,1,0,1,1273
2018-02-27 22:00:00,1.22335,1.22389,1.22213,1.22299,0,0,0,0,1272
2018-02-28 02:00:00,1.22298,1.2234,1.22154,1.22273,0,0,0,0,1271
2018-02-28 06:00:00,1.22273,1.22413,1.2199,1.22208,0,1,0,1,1270
2018-02-28 10:00:00,1.22208,1.22301,1.22025,1.22184,0,0,0,0,1269
2018-02-28 14:00:00,1.22185,1.22283,1.21881,1.22089,0,1,0,1,1268
2018-02-28 18:00:00,1.22088,1.22147,1.2193,1.21944,0,0,0,0,1267
2018-02-28 22:00:00,1.21942,1.22,1.21839,1.21919,0,0,0,0,1266
2018-03-01 02:00:00,1.21918,1.21986,1.21864,1.21926,0,0,0,0,1265
2018-03-01 06:00:00,1.21926,1.22132,1.21802,1.21818,0,0,0,0,1264
2018-03-01 10:00:00,1.21817,1.21963,1.2163,1.21875,0,0,0,0,1263
2018-03-01 14:00:00,1.21875,1.22223,1.21548,1.22122,0,0,0,0,1262
2018-03-01 18:00:00,1.22124,1.22731,1.21868,1.22672,0,0,0,0,1261
2018-03-01 22:00:00,1.22672,1.22808,1.22621,1.22746,0,0,0,0,1260
2018-03-02 02:00:00,1.22747,1.22879,1.22699,1.22794,0,0,0,0,1259
2018-03-02 06:00:00,1.22794,1.2282,1.22517,1.22764,1,0,1,0,1258
2018-03-02 10:00:00,1.22762,1.23228,1.22747,1.23092,0,0,0,0,1257
2018-03-02 14:00:00,1.2309,1.23329,1.22973,1.23123,0,0,0,0,1256
2018-03-02 18:00:00,1.23122,1.23361,1.23122,1.23203,0,0,0,0,1255
2018-03-04 22:00:00,1.23296,1.23652,1.23,1.23302,0,1,0,1,1254
2018-03-05 02:00:00,1.23302,1.23307,1.23126,1.23192,0,0,0,0,1253
2018-03-05 06:00:00,1.23192,1.23346,1.22691,1.23223,0,0,0,0,1252
2018-03-05 10:00:00,1.23223,1.23318,1.22844,1.23085,1,0,1,0,1251
2018-03-05 14:00:00,1.23084,1.23489,1.23022,1.23344,0,0,0,0,1250
2018-03-05 18:00:00,1.23343,1.23388,1.23219,1.23361,1,0,1,0,1249
2018-03-05 22:00:00,1.23363,1.23632,1.23325,1.23561,0,0,0,0,1248
2018-03-06 02:00:00,1.23561,1.23599,1.23433,1.23495,0,0,0,0,1247
2018-03-06 06:00:00,1.23491,1.23558,1.23283,1.23442,0,0,0,0,1246
2018-03-06 10:00:00,1.23445,1.24145,1.23347,1.24073,0,0,0,0,1245
2018-03-06 14:00:00,1.24074,1.24202,1.23868,1.23936,1,0,1,0,1244
2018-03-06 18:00:00,1.23934,1.24117,1.23924,1.24044,1,0,1,0,1243
2018-03-06 22:00:00,1.24042,1.24292,1.24042,1.24142,0,0,0,0,1242
2018-03-07 02:00:00,1.24144,1.2423,1.24108,1.24189,0,0,0,0,1241
2018-03-07 06:00:00,1.24187,1.24337,1.24042,1.24238,0,0,0,0,1240
2018-03-07 10:00:00,1.24235,1.24457,1.2398,1.24148,0,1,0,1,1239
2018-03-07 14:00:00,1.2415,1.24226,1.2385,1.24007,0,0,0,0,1238
2018-03-07 18:00:00,1.24008,1.24158,1.2397,1.24117,0,1,0,1,1237
2018-03-07 22:00:00,1.24116,1.2416,1.23965,1.24009,0,0,0,0,1236
2018-03-08 02:00:00,1.24006,1.24101,1.23965,1.24044,0,0,0,0,1235
2018-03-08 06:00:00,1.24042,1.24149,1.23783,1.23829,0,0,0,0,1234
2018-03-08 10:00:00,1.23829,1.24463,1.23688,1.24031,0,1,0,1,1233
2018-03-08 14:00:00,1.24031,1.2405,1.23047,1.2319,0,1,0,1,1232
2018-03-08 18:00:00,1.2319,1.232,1.22983,1.23126,0,0,0,1,1231
2018-03-08 22:00:00,1.23133,1.232,1.22953,1.22989,0,0,1,0,1230
2018-03-09 02:00:00,1.22991,1.23177,1.22973,1.23156,0,1,0,1,1229
2018-03-09 06:00:00,1.23156,1.23222,1.22945,1.23021,0,0,0,0,1228
2018-03-09 10:00:00,1.23022,1.23137,1.22733,1.22938,1,0,1,0,1227
2018-03-09 14:00:00,1.22937,1.23345,1.22915,1.23178,0,0,0,0,1226
2018-03-09 18:00:00,1.23181,1.23214,1.23028,1.23061,1,0,1,0,1225
2018-03-11 21:00:00,1.23176,1.23177,1.23064,1.23108,1,0,1,0,1224
2018-03-12 01:00:00,1.23107,1.23262,1.23063,1.23252,0,0,0,0,1223
2018-03-12 05:00:00,1.23252,1.23412,1.23151,1.23344,0,1,0,1,1222
2018-03-12 09:00:00,1.23343,1.23349,1.22905,1.23015,1,0,1,0,1221
2018-03-12 13:00:00,1.23015,1.23266,1.22948,1.23194,1,0,1,0,1220
2018-03-12 17:00:00,1.23194,1.23457,1.23154,1.23347,0,0,0,0,1219
2018-03-12 21:00:00,1.23346,1.23455,1.23332,1.23403,0,0,0,0,1218
2018-03-13 01:00:00,1.23404,1.23419,1.23264,1.23279,0,0,0,0,1217
2018-03-13 05:00:00,1.23279,1.2336,1.23148,1.23342,0,0,0,0,1216
2018-03-13 09:00:00,1.23341,1.23855,1.23238,1.23667,0,0,0,0,1215
2018-03-13 13:00:00,1.23663,1.24076,1.23402,1.24013,0,0,0,0,1214
2018-03-13 17:00:00,1.24015,1.24066,1.23843,1.23898,0,0,1,0,1213
2018-03-13 21:00:00,1.23901,1.23986,1.23892,1.23944,0,0,0,0,1212
2018-03-14 01:00:00,1.23945,1.2412,1.23905,1.24075,0,1,0,1,1211
2018-03-14 05:00:00,1.24076,1.24128,1.23639,1.23752,0,0,0,0,1210
2018-03-14 09:00:00,1.2375,1.23974,1.23616,1.2363,0,0,0,0,1209
2018-03-14 13:00:00,1.23631,1.23785,1.23474,1.23675,0,0,1,0,1208
2018-03-14 17:00:00,1.23676,1.23786,1.23655,1.23679,0,0,1,0,1207
2018-03-14 21:00:00,1.23678,1.23838,1.23651,1.2382,0,1,0,1,1206
2018-03-15 01:00:00,1.2382,1.23838,1.23749,1.23818,0,1,0,1,1205
2018-03-15 05:00:00,1.23817,1.23825,1.23613,1.23651,0,1,0,1,1204
2018-03-15 09:00:00,1.2365,1.23681,1.23353,1.23385,0,0,0,0,1203
2018-03-15 13:00:00,1.23388,1.23481,1.23112,1.23162,0,0,0,0,1202
2018-03-15 17:00:00,1.23162,1.23354,1.23004,1.23048,0,0,0,0,1201
2018-03-15 21:00:00,1.2305,1.23103,1.23026,1.23044,0,0,1,0,1200
2018-03-16 01:00:00,1.23043,1.23133,1.22952,1.23106,0,0,0,0,1199
2018-03-16 05:00:00,1.23107,1.23249,1.23069,1.23184,0,0,0,0,1198
2018-03-16 09:00:00,1.23182,1.23363,1.23088,1.2309,0,1,0,1,1197
2018-03-16 13:00:00,1.23087,1.231,1.22603,1.22915,0,1,0,1,1196
2018-03-16 17:00:00,1.22915,1.22938,1.22774,1.22904,0,1,0,1,1195
2018-03-18 21:00:00,1.22857,1.22938,1.22711,1.22713,0,0,0,0,1194
2018-03-19 01:00:00,1.22714,1.22733,1.22651,1.2267,1,0,1,0,1193
2018-03-19 05:00:00,1.22669,1.22809,1.22582,1.22803,1,0,1,0,1192
2018-03-19 09:00:00,1.228,1.23256,1.22727,1.23029,1,0,1,0,1191
2018-03-19 13:00:00,1.23027,1.23373,1.23015,1.23336,0,0,0,0,1190
2018-03-19 17:00:00,1.23334,1.23588,1.23334,1.23357,0,0,0,0,1189
2018-03-19 21:00:00,1.23359,1.23451,1.2333,1.23414,0,0,0,0,1188
2018-03-20 01:00:00,1.23414,1.23506,1.23374,1.2339,0,0,0,0,1187
2018-03-20 05:00:00,1.23387,1.23547,1.23339,1.23463,0,1,0,1,1186
2018-03-20 09:00:00,1.23464,1.23467,1.22802,1.22844,0,1,0,1,1185
2018-03-20 13:00:00,1.22847,1.22869,1.22459,1.22541,0,0,0,0,1184
2018-03-20 17:00:00,1.22542,1.22647,1.22401,1.22417,1,0,1,0,1183
2018-03-20 21:00:00,1.22417,1.22569,1.22414,1.22564,1,0,1,0,1182
2018-03-21 01:00:00,1.22565,1.2267,1.225,1.22613,1,0,1,0,1181
2018-03-21 05:00:00,1.22613,1.22909,1.22604,1.228,0,0,0,0,1180
2018-03-21 09:00:00,1.22801,1.22868,1.22648,1.22851,0,0,0,0,1179
2018-03-21 13:00:00,1.22852,1.22961,1.22572,1.22623,0,0,0,0,1178
2018-03-21 17:00:00,1.22623,1.23502,1.22516,1.23382,1,0,1,0,1177
2018-03-21 21:00:00,1.23382,1.23692,1.23382,1.23682,0,0,0,0,1176
2018-03-22 01:00:00,1.23682,1.23693,1.23553,1.23607,0,0,0,0,1175
2018-03-22 05:00:00,1.23605,1.23885,1.2342,1.23572,0,1,0,1,1174
2018-03-22 09:00:00,1.23571,1.23597,1.23069,1.23135,0,0,0,0,1173
2018-03-22 13:00:00,1.23138,1.23259,1.22857,1.23066,0,0,0,0,1172
2018-03-22 17:00:00,1.23066,1.23229,1.22924,1.23024,1,0,1,0,1171
2018-03-22 21:00:00,1.23023,1.23415,1.23016,1.23369,0,0,0,0,1170
2018-03-23 01:00:00,1.2337,1.23417,1.23258,1.23347,0,0,0,0,1169
2018-03-23 05:00:00,1.23347,1.2349,1.2317,1.23365,0,0,0,0,1168
2018-03-23 09:00:00,1.23365,1.23601,1.23196,1.23383,0,0,0,0,1167
2018-03-23 13:00:00,1.23385,1.23669,1.2323,1.23629,0,0,0,0,1166
2018-03-23 17:00:00,1.23629,1.23737,1.23514,1.23548,1,0,1,0,1165
2018-03-25 21:00:00,1.23551,1.23827,1.2352,1.23698,0,0,0,0,1164
2018-03-26 01:00:00,1.23696,1.23814,1.23644,1.23737,0,0,0,0,1163
2018-03-26 05:00:00,1.23737,1.23988,1.23592,1.23923,1,0,1,0,1162
2018-03-26 09:00:00,1.23923,1.2417,1.23921,1.24007,1,0,1,0,1161
2018-03-26 13:00:00,1.24007,1.24501,1.23984,1.24445,0,0,0,0,1160
2018-03-26 17:00:00,1.24445,1.24619,1.24414,1.24443,0,0,0,0,1159
2018-03-26 21:00:00,1.24442,1.24579,1.24431,1.24499,0,0,0,0,1158
2018-03-27 01:00:00,1.24499,1.24554,1.24426,1.245,0,0,0,0,1157
2018-03-27 05:00:00,1.245,1.24766,1.24264,1.24303,0,1,0,1,1156
2018-03-27 09:00:00,1.24303,1.2431,1.23725,1.23873,0,0,0,0,1155
2018-03-27 13:00:00,1.2387,1.24159,1.23777,1.24136,0,1,0,1,1154
2018-03-27 17:00:00,1.24136,1.24151,1.23949,1.24031,0,0,0,0,1153
2018-03-27 21:00:00,1.24032,1.24161,1.2402,1.24129,0,1,0,1,1152
2018-03-28 01:00:00,1.24129,1.24219,1.24074,1.24085,0,1,0,1,1151
2018-03-28 05:00:00,1.24084,1.24106,1.23767,1.23979,0,0,0,0,1150
2018-03-28 09:00:00,1.23976,1.24089,1.23775,1.23832,0,1,0,1,1149
2018-03-28 13:00:00,1.2383,1.23841,1.23351,1.23462,0,1,0,1,1148
2018-03-28 17:00:00,1.23459,1.23512,1.23003,1.23095,1,0,1,0,1147
2018-03-28 21:00:00,1.23095,1.23146,1.23018,1.23127,0,0,1,0,1146
2018-03-29 01:00:00,1.23127,1.23313,1.23122,1.23305,0,1,0,1,1145
2018-03-29 05:00:00,1.23304,1.23353,1.22958,1.23071,0,0,0,0,1144
2018-03-29 09:00:00,1.23073,1.23354,1.22977,1.2319,0,0,0,0,1143
2018-03-29 13:00:00,1.23189,1.23354,1.22841,1.22905,1,0,1,0,1142
2018-03-29 17:00:00,1.22908,1.23106,1.22859,1.23009,0,0,0,0,1141
2018-03-29 21:00:00,1.23009,1.23096,1.22913,1.23012,1,0,1,0,1140
2018-03-30 01:00:00,1.23012,1.23183,1.23,1.23125,1,0,1,0,1139
2018-03-30 05:00:00,1.23125,1.23313,1.23061,1.23284,0,0,0,0,1138
2018-03-30 09:00:00,1.23284,1.23306,1.23236,1.23281,0,0,0,0,1137
2018-03-30 13:00:00,1.2328,1.23292,1.23145,1.23274,0,0,0,0,1136
2018-03-30 17:00:00,1.23273,1.233,1.2318,1.23261,0,0,0,0,1135
2018-04-01 21:00:00,1.23267,1.23272,1.23111,1.23221,0,0,0,0,1134
2018-04-02 01:00:00,1.23221,1.23285,1.23152,1.23172,0,0,1,0,1133
2018-04-02 05:00:00,1.23172,1.23321,1.2312,1.23294,0,0,0,0,1132
2018-04-02 09:00:00,1.23293,1.23452,1.23267,1.23362,0,1,0,1,1131
2018-04-02 13:00:00,1.23361,1.23376,1.22823,1.22944,1,0,1,0,1130
2018-04-02 17:00:00,1.22944,1.23075,1.22882,1.23027,0,0,0,0,1129
2018-04-02 21:00:00,1.23029,1.23099,1.22925,1.23035,0,0,1,0,1128
2018-04-03 01:00:00,1.23036,1.2312,1.22971,1.23098,0,0,0,0,1127
2018-04-03 05:00:00,1.23098,1.23353,1.23036,1.23168,0,1,0,1,1126
2018-04-03 09:00:00,1.23169,1.2319,1.22863,1.2296,0,1,0,1,1125
2018-04-03 13:00:00,1.22959,1.22992,1.2254,1.22666,0,0,0,0,1124
2018-04-03 17:00:00,1.22667,1.22741,1.22608,1.22713,0,0,0,0,1123
2018-04-03 21:00:00,1.22715,1.22811,1.22651,1.2279,0,0,0,0,1122
2018-04-04 01:00:00,1.22788,1.22873,1.22744,1.22784,0,0,0,0,1121
2018-04-04 05:00:00,1.22785,1.23148,1.22572,1.22921,0,0,0,0,1120
2018-04-04 09:00:00,1.22916,1.23006,1.22715,1.22968,0,0,0,0,1119
2018-04-04 13:00:00,1.22969,1.231,1.22871,1.22943,0,1,0,1,1118
2018-04-04 17:00:00,1.22943,1.22947,1.22741,1.2278,0,0,0,0,1117
2018-04-04 21:00:00,1.2278,1.22902,1.2278,1.22862,0,1,0,1,1116
2018-04-05 01:00:00,1.22864,1.22897,1.22749,1.22771,0,1,0,1,1115
2018-04-05 05:00:00,1.22771,1.22792,1.22493,1.22653,0,0,0,0,1114
2018-04-05 09:00:00,1.22653,1.22837,1.22358,1.22501,0,0,0,0,1113
2018-04-05 13:00:00,1.22502,1.22688,1.22185,1.22365,0,0,0,0,1112
2018-04-05 17:00:00,1.22364,1.22414,1.22244,1.22407,0,0,0,0,1111
2018-04-05 21:00:00,1.22412,1.22548,1.22378,1.22493,0,0,0,0,1110
2018-04-06 01:00:00,1.22493,1.226,1.22344,1.22386,0,0,0,0,1109
2018-04-06 05:00:00,1.22386,1.22427,1.22154,1.22352,0,0,0,0,1108
2018-04-06 09:00:00,1.22353,1.22571,1.22198,1.22481,1,0,1,0,1107
2018-04-06 13:00:00,1.22482,1.22801,1.22443,1.22757,0,0,0,0,1106
2018-04-06 17:00:00,1.22759,1.22909,1.2268,1.22834,0,0,0,0,1105
2018-04-08 21:00:00,1.22896,1.22896,1.22659,1.22751,0,0,0,0,1104
2018-04-09 01:00:00,1.22752,1.22777,1.22661,1.22775,0,0,0,0,1103
2018-04-09 05:00:00,1.22775,1.22867,1.22605,1.22802,0,0,0,0,1102
2018-04-09 09:00:00,1.22801,1.23137,1.22624,1.23135,0,0,0,0,1101
2018-04-09 13:00:00,1.23134,1.2331,1.23075,1.23184,0,0,0,0,1100
2018-04-09 17:00:00,1.23185,1.23257,1.23129,1.23211,0,0,0,0,1099
2018-04-09 21:00:00,1.23213,1.23291,1.23195,1.23255,0,0,0,0,1098
2018-04-10 01:00:00,1.23256,1.23271,1.2307,1.23188,0,0,0,0,1097
2018-04-10 05:00:00,1.23188,1.23355,1.2303,1.23252,1,0,1,0,1096
2018-04-10 09:00:00,1.23252,1.23778,1.23178,1.2349,0,0,0,0,1095
2018-04-10 13:00:00,1.23485,1.23682,1.23247,1.23405,1,0,1,0,1094
2018-04-10 17:00:00,1.23406,1.23616,1.23403,1.23561,1,0,1,0,1093
2018-04-10 21:00:00,1.23561,1.23655,1.23514,1.23612,0,0,1,0,1092
2018-04-11 01:00:00,1.23611,1.23645,1.2353,1.23641,0,0,1,0,1091
2018-04-11 05:00:00,1.2364,1.23875,1.23623,1.23774,0,0,0,0,1090
2018-04-11 09:00:00,1.23774,1.23972,1.23624,1.23756,0,0,0,0,1089
2018-04-11 13:00:00,1.23757,1.23933,1.23683,1.23749,0,1,0,1,1088
2018-04-11 17:00:00,1.23751,1.23783,1.23473,1.23674,0,0,0,0,1087
2018-04-11 21:00:00,1.23681,1.23799,1.23647,1.23761,0,1,0,1,1086
2018-04-12 01:00:00,1.23761,1.23785,1.23572,1.23584,0,0,0,0,1085
2018-04-12 05:00:00,1.23587,1.23741,1.23453,1.23462,0,1,0,1,1084
2018-04-12 09:00:00,1.23462,1.23518,1.23124,1.23158,0,0,0,0,1083
2018-04-12 13:00:00,1.23158,1.23361,1.22995,1.23346,0,0,0,0,1082
2018-04-12 17:00:00,1.23345,1.23397,1.23249,1.2327,0,0,0,0,1081
2018-04-12 21:00:00,1.23271,1.23331,1.23255,1.23288,0,0,0,0,1080
2018-04-13 01:00:00,1.2329,1.23334,1.23216,1.23292,0,0,0,0,1079
2018-04-13 05:00:00,1.23292,1.2346,1.23176,1.23352,0,0,0,1,1078
2018-04-13 09:00:00,1.23352,1.23401,1.23072,1.23163,1,0,1,0,1077
2018-04-13 13:00:00,1.23163,1.23441,1.23162,1.2342,0,0,0,0,1076
2018-04-13 17:00:00,1.23423,1.23428,1.2329,1.23324,1,0,1,0,1075
2018-04-15 21:00:00,1.2336,1.23405,1.23256,1.23393,0,0,0,0,1074
2018-04-16 01:00:00,1.23393,1.2343,1.23312,1.23312,1,0,1,0,1073
2018-04-16 05:00:00,1.23313,1.23689,1.23244,1.23648,1,0,1,0,1072
2018-04-16 09:00:00,1.23646,1.23833,1.23568,1.23815,0,0,0,0,1071
2018-04-16 13:00:00,1.23816,1.23948,1.23627,1.23831,0,0,0,0,1070
2018-04-16 17:00:00,1.23831,1.23843,1.23747,1.23801,0,0,0,0,1069
2018-04-16 21:00:00,1.23808,1.23878,1.23796,1.23838,0,0,0,0,1068
2018-04-17 01:00:00,1.23838,1.2388,1.2376,1.23826,0,0,0,0,1067
2018-04-17 05:00:00,1.23827,1.24138,1.2382,1.2386,0,1,0,1,1066
2018-04-17 09:00:00,1.23858,1.23873,1.23455,1.2348,0,0,0,0,1065
2018-04-17 13:00:00,1.23478,1.23615,1.23365,1.23555,1,0,1,0,1064
2018-04-17 17:00:00,1.23555,1.23764,1.23542,1.23698,0,0,0,0,1063
2018-04-17 21:00:00,1.23701,1.23753,1.23687,1.23704,0,0,0,0,1062
2018-04-18 01:00:00,1.23703,1.23825,1.23652,1.23775,0,0,0,1,1061
2018-04-18 05:00:00,1.23773,1.2381,1.23489,1.23602,0,0,0,0,1060
2018-04-18 09:00:00,1.23596,1.23951,1.2342,1.23918,0,1,0,1,1059
2018-04-18 13:00:00,1.23917,1.23974,1.23712,1.23903,0,0,0,1,1058
2018-04-18 17:00:00,1.23904,1.23931,1.23725,1.2374,0,0,0,0,1057
2018-04-18 21:00:00,1.23739,1.2384,1.23707,1.23725,0,0,0,0,1056
2018-04-19 01:00:00,1.23726,1.23858,1.23647,1.23783,0,0,0,0,1055
2018-04-19 05:00:00,1.23782,1.24002,1.23602,1.23664,0,0,0,0,1054
2018-04-19 09:00:00,1.23663,1.23856,1.23551,1.23794,0,1,0,1,1053
2018-04-19 13:00:00,1.23794,1.23848,1.23292,1.23451,0,0,0,0,1052
2018-04-19 17:00:00,1.23451,1.23586,1.23359,1.23459,0,1,0,1,1051
2018-04-19 21:00:00,1.23463,1.23498,1.23394,1.23475,0,1,0,1,1050
2018-04-20 01:00:00,1.23472,1.23485,1.23365,1.23412,0,0,0,0,1049
2018-04-20 05:00:00,1.23412,1.23531,1.23125,1.2315,0,1,0,1,1048
2018-04-20 09:00:00,1.23148,1.2316,1.22901,1.22908,0,0,0,0,1047
2018-04-20 13:00:00,1.22909,1.23003,1.22502,1.2297,0,1,0,1,1046
2018-04-20 17:00:00,1.22967,1.2297,1.22802,1.22903,0,1,0,1,1045
2018-04-22 21:00:00,1.22772,1.2289,1.22687,1.2271,0,0,0,0,1044
2018-04-23 01:00:00,1.22709,1.22798,1.22651,1.22719,0,0,0,0,1043
2018-04-23 05:00:00,1.22719,1.22897,1.22379,1.22387,0,1,0,1,1042
2018-04-23 09:00:00,1.22386,1.22446,1.22253,1.22407,0,1,0,1,1041
2018-04-23 13:00:00,1.22408,1.22457,1.22108,1.22184,0,0,0,1,1040
2018-04-23 17:00:00,1.22183,1.22183,1.21979,1.22092,0,0,0,0,1039
2018-04-23 21:00:00,1.22092,1.22118,1.2202,1.22069,0,0,0,0,1038
2018-04-24 01:00:00,1.2207,1.22149,1.21849,1.22135,0,0,0,0,1037
2018-04-24 05:00:00,1.22135,1.2224,1.21821,1.22033,1,0,1,0,1036
2018-04-24 09:00:00,1.22034,1.22232,1.21967,1.2207,1,0,1,0,1035
2018-04-24 13:00:00,1.2207,1.22437,1.22015,1.22408,0,1,0,1,1034
2018-04-24 17:00:00,1.22408,1.2245,1.22317,1.22329,0,1,0,1,1033
2018-04-24 21:00:00,1.22328,1.22391,1.22248,1.22297,0,1,0,1,1032
2018-04-25 01:00:00,1.22298,1.2231,1.22156,1.22174,0,1,0,1,1031
2018-04-25 05:00:00,1.22174,1.22186,1.2187,1.22029,0,0,0,0,1030
2018-04-25 09:00:00,1.22028,1.22157,1.21706,1.21837,0,0,0,0,1029
2018-04-25 13:00:00,1.21838,1.22001,1.21682,1.21852,0,1,0,1,1028
2018-04-25 17:00:00,1.21853,1.21888,1.21604,1.21611,0,0,1,0,1027
2018-04-25 21:00:00,1.21615,1.21778,1.21603,1.21727,0,0,0,0,1026
2018-04-26 01:00:00,1.21728,1.21819,1.21683,1.21758,0,0,0,0,1025
2018-04-26 05:00:00,1.21758,1.21886,1.21565,1.21716,0,0,0,0,1024
2018-04-26 09:00:00,1.21715,1.22103,1.21455,1.21999,0,1,0,1,1023
2018-04-26 13:00:00,1.22,1.22044,1.20985,1.21262,0,1,0,1,1022
2018-04-26 17:00:00,1.2126,1.21301,1.20965,1.21037,0,0,0,0,1021
2018-04-26 21:00:00,1.21042,1.21105,1.21016,1.21079,0,1,0,1,1020
2018-04-27 01:00:00,1.21079,1.21167,1.20969,1.2112,0,1,0,1,1019
2018-04-27 05:00:00,1.2112,1.21124,1.20649,1.20719,0,0,0,0,1018
2018-04-27 09:00:00,1.20718,1.20953,1.20557,1.20846,0,0,0,0,1017
2018-04-27 13:00:00,1.20847,1.2118,1.20737,1.21118,0,0,0,0,1016
2018-04-27 17:00:00,1.21118,1.21334,1.21006,1.21332,0,1,0,1,1015
2018-04-29 21:00:00,1.2125,1.21321,1.21191,1.21288,0,0,0,0,1014
2018-04-30 01:00:00,1.21288,1.21344,1.21215,1.21293,0,0,0,0,1013
2018-04-30 05:00:00,1.21295,1.21389,1.21022,1.21043,0,0,0,0,1012
2018-04-30 09:00:00,1.21044,1.21215,1.20726,1.20876,0,0,0,0,1011
2018-04-30 13:00:00,1.20874,1.21064,1.20644,1.21009,0,1,0,1,1010
2018-04-30 17:00:00,1.21002,1.21018,1.20727,1.20781,0,1,0,1,1009
2018-04-30 21:00:00,1.20783,1.20845,1.20731,1.20797,0,1,0,1,1008
2018-05-01 01:00:00,1.20797,1.20808,1.20709,1.20726,0,1,0,1,1007
2018-05-01 05:00:00,1.20727,1.20727,1.2033,1.20344,0,1,0,1,1006
2018-05-01 09:00:00,1.20345,1.20416,1.20172,1.20249,0,1,0,1,1005
2018-05-01 13:00:00,1.20246,1.20317,1.19816,1.20167,0,1,0,1,1004
